ParticipantID,Condition,Trial,TargetID,Target_Position_X,Target_Position_Y,Target_Position_Z,Selection_Position_X,Selection_Position_Y,Selection_Position_Z,GripperTip_Position_X,GripperTip_Position_Y,GripperTip_Position_Z,Gripper_Position_X,Gripper_Position_Y,Gripper_Position_Z,Distance_Tip_to_Disk,Timestamp
3,A_Baseline,1,1,0.1892819,0.6796441,0.9000003,0.16501,0.6883247,0.9000004,0.1650102,0.6883242,0.8255358,0.1506783,0.7014136,0.714215,0.07446466,2.02403E+17
3,A_Baseline,1,6,-0.2158863,0.4946101,0.9000003,-0.2402304,0.4753884,0.9000002,-0.2402302,0.475388,0.8573642,-0.1873664,0.4955558,0.7595497,0.04263603,2.02403E+17
3,A_Baseline,1,0,0.2249998,0.558,0.9000004,0.2001857,0.5471096,0.9000004,0.2001858,0.547109,0.8374572,0.1760493,0.5959895,0.7384766,0.06254312,2.02403E+17
3,A_Baseline,1,5,-0.2158862,0.6213897,0.9000002,-0.2284311,0.5970262,0.9000002,-0.2284309,0.5970257,0.8172624,-0.1686499,0.5948408,0.7213954,0.08273775,2.02403E+17
3,A_Baseline,1,10,0.1892818,0.4363557,0.9000003,0.1685957,0.4580742,0.9000004,0.1685957,0.4580737,0.8469475,0.1727358,0.4935886,0.7397534,0.05305288,2.02403E+17
3,A_Baseline,1,4,-0.147344,0.7280436,0.9000003,-0.1717644,0.7255977,0.9000003,-0.1717642,0.7255973,0.8100526,-0.1321596,0.7135164,0.7049121,0.0899476,2.02403E+17
3,A_Baseline,1,9,0.09346807,0.3533328,0.9000003,0.1179362,0.3311058,0.9000003,0.1179363,0.3311052,0.8732594,0.1393586,0.3627239,0.7669093,0.02674084,2.02403E+17
3,A_Baseline,2,3,-0.03202109,0.7807099,0.9000003,-0.02355065,0.758465,0.8998905,-0.0235506,0.7584649,0.8058644,-0.004510227,0.7442041,0.6953968,0.09402604,2.02403E+17
3,A_Baseline,2,8,-0.03202112,0.3352901,0.9000003,-0.01016771,0.3596463,0.9000003,-0.01016747,0.3596457,0.8435354,0.02628413,0.4017206,0.7451993,0.05646493,2.02403E+17
3,A_Baseline,2,2,0.09346817,0.7626671,0.9000003,0.1168085,0.7464064,0.9000004,0.1168087,0.7464058,0.8021014,0.1100667,0.749477,0.6893445,0.09789895,2.02403E+17
